,ID,Q1A1,Q1A2,Q2A11,Q2A12,Q2A2,Q2A3,Q3,Q4A1,Q4A2,Q4A3,Q4A4,Q4A5,Q4A6,Q4A7,Q5A1,Q5A2,Q5A3,Q5A4,Q5A5,Q5A6,Q5A7,Q6A1,Q6A2,Q6A3,Q6A4,Q7,Q7A1,Q7A2,Q7A3,Q8A1,Q8A2,Q8A3,Q8A4,Q8B1,Q8B2,Q8B3,Q8B4,Q9A1,Q9A2,Q9A3,Q9A4,Q9A5,Q9B1,Q9B2,Q9B3,Q9B4,Q9B5,Q11A1,Q11A2,Q11B1,Q11B2,Q12A1,Q12A2,Q12B1,Q12B2,Q13A1,Q13A2,Q13A3,Q13A4,Q13B1,Q13B2,Q13B3,Q13B4,Q14A1,Q14A2,Q14A3,Q14A4,Q14B1,Q14B2,Q14B3,Q14B4,Q15,Q15A1,Q15A2,Q15B1,Q15B2,Q15C,Q16A1,Q16A2,Q16A3,Q16A4,Q16A5,Q16A6,Q17A01,Q17A02,Q17A03,Q18A1,Q18A2,Q18A3,Q18A4,Q18A5,Q19A1,Q19A2,Q19A3,Q20A1,Q20A2,Q20A3,Q20A4,Q20A5,Q20A6,Q20A7,Q21A1,Q21A2,Q21A3,Q21A4,Q21A5,Q21A6,Q21A7,Q21A8,Q22A1,Q22A2,Q22A3,Q22A4,Q22A5,Q31A1,Q31A2,Q31A3,Q31A4,Q31A5,Q32A01,Q32A02,Q32A03,Q32A04,Q32A05,Q32A06,Q32A07,Q32A08,Q32A09,Q32A10,Q32A11,Q32A12,Q32A13,Q32A14,Q32A15,Q32A16,Q32A17,Q32A18,Q32A19,Q32A20,Q32A21,Q32A22,ADQ1,ADQ2,ADQ3,ADQ3A,ADQ4,ADQ5,ADQ6,ADQ7,ADQ8,ADQ8A1,ADQ8A2,ADQ8A3,ADQ8A4,ADQ8A5,ADQ8A6,ADQ8A7,ADQ8A8,ADQ9,ADQ101,ADQ102,ADQ103,WT,³âµµ
1951,10636,2,2,3,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,2.0,,,,,,,3,3,3,1,1,1,1,1,1,1,1,,,,,,,,2,2,3,3,3,1,2,4,2,2,3,3,2,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,74,1,14,,2,1,1,2,2,1.0,,,,,,,,2,1,1,1,0.97,2019
1952,16079,2,2,3,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,5.0,1.0,,,,,,,4,4,3,1,1,1,1,1,2,1,1,,,,,,,,3,3,3,3,4,3,2,2,2,2,3,3,3,9,,,,,1,,,,,,,,,,,,,,,,,,,,,,74,2,11,,1,1,2,1,2,1.0,,,,,,,,4,14,2,2,0.96,2019
1953,13955,2,2,3,,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,2.0,,,,,,,2,3,2,2,3,2,2,2,3,2,3,,,,,,,,3,2,2,3,3,2,2,2,2,1,2,2,2,1,,,,,2,7.0,9.0,12.0,,,,,,,,,,,,,,,,,,,74,1,14,,4,1,1,2,2,1.0,,,,,,,,4,9,1,1,0.98,2019
1954,14797,2,2,3,,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,2.0,,,,,,,2,3,3,3,2,2,3,3,2,1,2,,,,,,,,2,3,2,2,3,3,2,2,3,2,2,3,3,1,,,,,2,6.0,11.0,12.0,,,,,,,,,,,,,,,,,,,74,2,5,1.0,3,1,2,3,2,1.0,,,,,,,,6,9,1,1,0.99,2019
1955,14836,2,2,3,,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,4.0,2.0,,,,,,,2,1,2,2,3,2,2,3,2,3,2,,,,,,,,2,3,2,2,3,2,3,3,2,3,3,2,2,1,,,,,2,6.0,9.0,,,,,,,,,,,,,,,,,,,,74,2,11,,3,1,2,2,2,1.0,,,,,,,,5,9,1,1,0.99,2019
1956,16071,2,2,3,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,2,2,3,2,2,2,1,2,1,1,1,,,,,,,,2,2,2,3,3,2,1,3,2,2,3,3,3,9,,,,,22,,,,,,,,,,,,,,,,,,,,,,74,2,11,,1,1,1,1,1,,,,,,,,,1,14,2,2,0.96,2019
1957,15696,2,2,1,,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,,10.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,3,3,3,2,2,1,1,1,2,2,2,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,2,3,3,3,3,2,3,2,2,3,3,4,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,6,,1,1,1,1,1,,,,,,,,,2,13,1,2,0.93,2019
1958,15077,2,2,1,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,3.0,1.0,1.0,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,3,1,3,3,3,3,3,2,2,2,2,2,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,11,,1,1,2,1,2,1.0,,,,,,,,2,10,1,2,0.95,2019
1959,14794,2,2,1,,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,,30.0,,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,3.0,3.0,3.0,2.0,4.0,2,3,3,4,3,3,4,3,2,3,1,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2,2,3,4,2,2,2,3,2,2,3,3,2,1,,,,,1,3.0,6.0,11.0,12.0,15.0,19.0,,,,,,,,,,,,,,,,75,2,11,,2,1,2,3,1,,,,,,,,,2,9,1,1,0.99,2019
1960,13986,2,2,1,,2,2,1,9,9,9,9,9,9,9,1,1,2,2,2,1,1,2,1,1,2,1,,20.0,,9.0,9.0,9.0,9.0,2.0,1.0,2.0,1.0,9.0,9.0,9.0,9.0,9.0,1.0,2.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,9.0,9.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,1.0,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,3,3,4,2,2,1,1,2,1,2,1,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2,3,2,3,3,2,2,2,2,2,3,3,2,1,,,,,3,7.0,8.0,,,,,,,,,,,,,,,,,,,,75,1,14,,2,1,1,2,2,1.0,,,,,,,,4,9,1,1,0.98,2019
1961,10622,2,2,1,,2,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,,10.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,2.0,2.0,1.0,1.0,3,4,3,3,2,3,2,2,2,1,1,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2,1,1,3,3,2,3,2,2,3,2,3,2,1,,,,,8,18.0,,,,,,,,,,,,,,,,,,,,,75,1,14,,2,1,1,3,2,1.0,,,,,,,,4,1,1,1,0.97,2019
1962,12125,2,2,1,,2,2,1,1,1,1,1,1,1,1,3,2,1,2,2,2,1,2,1,1,3,1,,30.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,2.0,2.0,1.0,1.0,3,3,3,3,3,2,2,2,2,2,2,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3,3,2,3,3,3,3,2,3,3,3,3,3,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,14,,3,1,1,2,1,,,,,,,,,3,3,1,1,1.0,2019
1963,12719,2,2,1,,2,2,2,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,,10.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,1,1,2,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3,2,2,3,3,3,2,3,2,2,3,3,4,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,11,,1,1,2,2,2,1.0,,,,,,,,4,5,1,1,1.0,2019
1964,11287,2,2,1,,2,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,,5.0,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,3.0,2.0,3.0,3.0,1.0,3,4,3,3,1,3,2,2,2,1,2,3.0,3.0,3.0,1.0,2.0,1.0,3.0,2,2,2,3,3,2,3,2,2,3,2,3,2,1,,,,,3,8.0,10.0,18.0,,,,,,,,,,,,,,,,,,,75,2,11,,1,1,1,3,2,2.0,,,,,,,,4,1,1,1,0.96,2019
1965,15951,1,2,1,,2,2,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,,10.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,4.0,1.0,1.0,1.0,3.0,3,3,4,1,1,2,1,1,2,1,1,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3,3,2,2,3,3,3,3,3,1,3,4,4,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,75,1,7,,1,1,1,1,2,1.0,,,,,,,,3,14,2,2,0.94,2019
1966,11959,1,2,1,,1,2,1,1,1,1,1,1,1,1,3,3,1,3,2,2,2,3,2,2,3,1,7.0,30.0,,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,2.0,3.0,2.0,2.0,3.0,1.0,3,3,3,3,2,3,3,3,3,3,3,3.0,3.0,3.0,1.0,2.0,2.0,4.0,3,3,3,3,4,3,3,1,3,3,3,3,2,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,75,*,*,,3,1,1,2,2,1.0,,,,,,,,3,*,1,1,1.0,2019
1967,11311,1,1,1,,2,2,1,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,1,,10.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,2.0,2.0,2.0,3.0,3,3,3,2,2,3,2,2,2,1,2,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3,2,2,3,3,2,3,2,2,2,2,2,2,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,5,1.0,2,1,2,3,2,1.0,3.0,,,,,,,3,1,1,1,0.96,2019
1968,13953,1,2,1,,2,2,1,2,2,3,2,2,1,2,2,3,2,3,2,2,2,3,2,3,2,1,10.0,30.0,,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3,4,3,3,2,3,3,3,2,3,2,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2,3,3,2,3,3,3,3,2,3,3,2,3,1,,,,,2,7.0,8.0,12.0,,,,,,,,,,,,,,,,,,,75,1,14,,4,1,1,2,2,1.0,,,,,,,,4,9,1,1,0.98,2019
1969,12109,2,2,1,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,,30.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,3.0,2.0,3.0,2.0,2,2,2,2,2,2,2,2,2,2,2,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3,3,3,3,3,2,2,1,2,2,3,3,2,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,11,,2,1,2,3,2,1.0,,,,,,,,5,3,1,1,1.0,2019
1970,16423,2,1,1,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,,10.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,4.0,1.0,1.0,1.0,1.0,3,3,4,2,1,1,1,1,1,1,1,2.0,3.0,4.0,3.0,3.0,1.0,4.0,2,2,2,3,3,2,2,2,2,2,2,2,2,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,5,1.0,1,1,1,1,2,3.0,,,,,,,,8,15,1,1,0.97,2019
1971,16679,1,2,1,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,30.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,2.0,3.0,2.0,2.0,2,3,2,3,2,3,2,2,3,2,3,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2,1,2,2,2,1,1,2,2,2,1,1,2,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,14,,1,1,1,1,2,1.0,,,,,,,,5,16,1,2,0.95,2019
1972,14782,2,2,1,,2,2,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,2,2,1,,15.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,4.0,1.0,1.0,1.0,1.0,1,1,1,2,2,3,2,2,2,2,2,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2,2,1,2,2,1,1,1,2,2,1,1,1,1,,,,,1,3.0,,,,,,,,,,,,,,,,,,,,,75,2,11,,2,1,2,2,2,1.0,,,,,,,,6,9,1,1,0.99,2019
1973,16271,1,1,1,,2,2,1,2,3,3,2,3,3,2,2,3,3,2,2,3,3,3,1,1,3,1,10.0,15.0,,3.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,2.0,3.0,4.0,4.0,3.0,4.0,4,4,3,4,4,4,3,3,4,3,3,3.0,4.0,4.0,2.0,2.0,1.0,4.0,3,2,3,4,3,3,4,3,3,3,3,4,3,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,14,,2,1,1,1,2,1.0,,,,,,,,5,15,1,2,0.95,2019
1974,12316,1,2,1,,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,30.0,30.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,2.0,4.0,3.0,3.0,3,3,3,3,3,3,3,3,2,2,2,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3,3,3,4,3,4,3,2,3,4,4,3,2,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,5,1.0,2,1,2,2,2,1.0,,,,,,,,10,4,1,1,0.93,2019
1975,14808,1,1,1,,1,2,1,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,2,3,1,,30.0,,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,4.0,2.0,2.0,1.0,4.0,4,4,4,3,2,2,2,2,3,2,3,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4,3,3,3,4,3,3,2,3,3,4,4,3,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,75,2,11,,1,1,2,2,2,3.0,,,,,,,,10,9,1,1,0.99,2019
1976,11549,1,1,1,,2,2,1,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,3,3,3,1,30.0,30.0,,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,2.0,2.0,3.0,3.0,2.0,3.0,3,3,3,3,2,3,3,2,3,3,3,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,2,2,2,2,2,2,2,3,3,3,3,3,1,,,,,1,2.0,,,,,,,,,,,,,,,,,,,,,75,*,*,,4,2,1,1,2,1.0,,,,,,,,10,*,1,1,0.92,2019
1977,10599,1,2,3,,2,1,1,1,2,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,3,3,2,2,1,3,1,1,1,1,1,,,,,,,,2,3,3,2,3,2,2,1,2,2,3,2,1,9,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,4,1.0,3,2,1,2,2,1.0,3.0,,,,,,,7,1,1,1,0.97,2019
1978,10648,1,2,2,,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,2,3,3,2,2,2,1,1,1,1,1,,,,,,,,2,2,2,1,2,2,2,3,2,2,2,2,2,1,,,,,6,7.0,8.0,9.0,10.0,11.0,,,,,,,,,,,,,,,,,75,1,14,,3,1,1,2,2,1.0,3.0,,,,,,,5,1,1,1,0.97,2019
1979,13995,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,1,2,1,2,1,1,1,1,2,2,2,,,,,,,,2,2,1,2,2,2,1,2,2,2,2,1,2,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,75,1,14,,2,1,1,3,2,1.0,,,,,,,,3,9,1,1,0.98,2019
1980,16953,1,1,2,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,4.0,2.0,,,,,,,3,3,3,3,2,2,2,2,2,2,1,,,,,,,,3,3,3,3,4,3,4,2,3,3,3,3,3,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,14,,4,1,1,3,2,1.0,,,,,,,,3,17,1,2,1.0,2019
1981,11264,1,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,3,3,2,2,2,1,1,1,1,1,1,,,,,,,,3,2,2,2,3,2,2,2,2,2,2,3,2,9,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,11,,3,1,1,3,2,3.0,,,,,,,,7,1,1,1,0.96,2019
1982,11322,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,3,3,3,2,2,2,2,2,2,1,1,,,,,,,,3,2,3,3,3,2,3,2,2,2,3,2,2,9,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,11,,3,1,2,1,2,1.0,,,,,,,,4,1,1,1,0.96,2019
1983,11778,2,2,2,,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,3,3,4,3,3,2,3,2,2,2,2,,,,,,,,3,3,3,2,2,2,3,3,3,3,3,2,3,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,2,14,,3,1,1,2,1,,,,,,,,,3,2,1,1,0.97,2019
1984,12314,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,1.0,,,,,,,3,3,3,1,1,1,1,1,1,1,1,,,,,,,,2,2,2,3,3,2,2,1,1,2,2,1,1,9,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,14,,1,1,1,1,2,1.0,,,,,,,,2,4,1,1,0.93,2019
1985,12619,2,2,2,,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,4.0,1.0,,,,,,,3,2,3,2,2,1,1,1,3,2,3,,,,,,,,3,3,3,4,4,3,3,2,3,2,2,3,2,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,75,1,9,,2,1,1,1,2,1.0,,,,,,,,5,5,1,1,0.88,2019
1986,12822,2,2,2,,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,1.0,1.0,,,,,,,2,3,3,2,3,2,3,3,3,3,2,,,,,,,,2,3,4,3,3,2,2,3,3,4,3,2,3,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,9,,2,1,1,2,2,1.0,,,,,,,,4,6,1,1,0.88,2019
1987,13076,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,3,3,3,2,2,2,2,2,2,2,2,,,,,,,,2,2,2,3,3,3,3,2,2,2,3,3,2,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,*,*,,1,1,2,1,2,1.0,,,,,,,,3,*,1,1,0.86,2019
1988,13974,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,3,3,3,2,1,2,1,2,2,1,2,,,,,,,,3,2,2,2,3,3,2,2,2,2,2,2,1,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,75,1,14,,2,1,1,2,2,1.0,,,,,,,,2,9,1,1,0.98,2019
